seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr16	23568494	23568512	19	*	X07881	124454	23533334	23568696	35363	-	0	inside	183	EARS2
chr16	23568494	23568512	19	*	X07881	56061	23568862	23585710	16849	+	349	upstream	349	UBFD1
chr16	23607478	23607500	23	*	X07882	4706	23592335	23607639	15305	-	0	inside	138	NDUFAB1
chr16	23607512	23607714	203	*	X07883	4706	23592335	23607639	15305	-	0	overlapStart	0	NDUFAB1
chr16	23652453	23652898	446	*	X07884	79728	23614483	23652678	38196	-	0	overlapStart	0	PALB2
chr16	23652453	23652898	446	*	X07884	84516	23652687	23685068	32382	+	0	overlapStart	0	DCTN5
chr16	23690130	23690232	103	*	X07885	5347	23690201	23701688	11488	+	0	overlapStart	0	PLK1
chr16	23690263	23690299	37	*	X07886	5347	23690201	23701688	11488	+	0	inside	61	PLK1
chr16	24741140	24741156	17	*	X07888	27327	24741049	24837547	96499	+	0	inside	90	TNRC6A
chr16	25268829	25269223	395	*	X07889	342357	25247322	25268855	21534	-	0	overlapStart	0	ZKSCAN2
chr16	25269263	25269835	573	*	X07890	342357	25247322	25268855	21534	-	407	upstream	407	ZKSCAN2
chr16	27214699	27215007	309	*	X07891	79831	27214807	27233089	18283	+	0	overlapStart	0	KDM8
chr16	27215027	27215059	33	*	X07892	79831	27214807	27233089	18283	+	0	inside	219	KDM8
chr16	27215084	27215122	39	*	X07893	79831	27214807	27233089	18283	+	0	inside	276	KDM8
chr16	27561061	27561076	16	*	X07894	23247	27561468	27791692	230225	+	391	upstream	391	KATNIP
chr16	27561061	27561076	16	*	X07894	2975	27471934	27561251	89318	-	0	inside	174	GTF3C1
chr16	28223213	28223267	55	*	X07896	23214	28109298	28223239	113942	-	0	overlapStart	0	XPO6
chr16	28223366	28223448	83	*	X07897	23214	28109298	28223239	113942	-	126	upstream	126	XPO6
chr16	28303443	28303486	44	*	X07898	388228	28303840	28335170	31331	+	353	upstream	353	SBK1
chr16	28303778	28303796	19	*	X07899	388228	28303840	28335170	31331	+	43	upstream	43	SBK1
chr16	28303840	28303866	27	*	X07900	388228	28303840	28335170	31331	+	0	inside	0	SBK1
chr16	28503385	28503399	15	*	X07901	1201	28477974	28503623	25650	-	0	inside	223	CLN3
chr16	28503434	28503631	198	*	X07902	1201	28477974	28503623	25650	-	0	overlapStart	0	CLN3
chr16	28565311	28565502	192	*	X07903	112869	28565249	28603111	37863	+	0	inside	61	SGF29
chr16	28833824	28834176	353	*	X07904	11273	28834369	28848558	14190	+	192	upstream	192	ATXN2L
chr16	28834242	28834297	56	*	X07905	11273	28834369	28848558	14190	+	71	upstream	71	ATXN2L
chr16	28834369	28834413	45	*	X07906	11273	28834369	28848558	14190	+	0	inside	0	ATXN2L
chr16	28857489	28857702	214	*	X07908	25970	28858010	28885534	27525	+	307	upstream	307	SH2B1
chr16	28857489	28857702	214	*	X07908	7284	28853732	28857729	3998	-	0	inside	26	TUFM
chr16	28891606	28891663	58	*	X07912	100289092	28890278	28891242	965	-	363	upstream	363	ATP2A1-AS1
chr16	28891676	28891697	22	*	X07913	100289092	28890278	28891242	965	-	433	upstream	433	ATP2A1-AS1
chr16	28985924	28986290	367	*	X07914	83985	28986096	28996838	10743	+	0	overlapStart	0	SPNS1
chr16	29801713	29801762	50	*	X07915	3835	29802034	29816706	14673	+	271	upstream	271	KIF22
chr16	29802035	29802228	194	*	X07916	3835	29802034	29816706	14673	+	0	inside	0	KIF22
chr16	29816772	29817008	237	*	X07917	4150	29817417	29822504	5088	+	408	upstream	408	MAZ
chr16	29817048	29817061	14	*	X07918	4150	29817417	29822504	5088	+	355	upstream	355	MAZ
chr16	29817223	29817244	22	*	X07919	4150	29817417	29822504	5088	+	172	upstream	172	MAZ
chr16	29874534	29874567	34	*	X07920	10423	29869678	29874578	4901	-	0	inside	10	CDIPT
chr16	29874534	29874567	34	*	X07920	440356	29875004	29879374	4371	+	436	upstream	436	CDIPTOSP
chr16	29874739	29874971	233	*	X07921	10423	29869678	29874578	4901	-	160	upstream	160	CDIPT
chr16	29874739	29874971	233	*	X07921	440356	29875004	29879374	4371	+	32	upstream	32	CDIPTOSP
chr16	29937436	29937457	22	*	X07922	253980	29917657	29937545	19889	-	0	inside	87	KCTD13
chr16	29985215	29985331	117	*	X07925	9344	29985188	30003582	18395	+	0	inside	26	TAOK2
chr16	30007795	30007888	94	*	X07926	283899	30007531	30017112	9582	+	0	inside	263	INO80E
chr16	30007795	30007888	94	*	X07926	8479	30003642	30007417	3776	-	377	upstream	377	HIRIP3
chr16	30064254	30064312	59	*	X07927	226	30064411	30081741	17331	+	98	upstream	98	ALDOA
chr16	30064474	30064516	43	*	X07928	226	30064411	30081741	17331	+	0	inside	62	ALDOA
chr16	30108047	30108113	67	*	X07933	83719	30103635	30107537	3903	-	509	upstream	509	YPEL3
chr16	30108252	30108553	302	*	X07934	83719	30103635	30107537	3903	-	714	upstream	714	YPEL3
chr16	30108589	30108599	11	*	X07935	83719	30103635	30107537	3903	-	1051	upstream	1051	YPEL3
chr16	30389922	30389945	24	*	X07936	197407	30389633	30411429	21797	+	0	inside	288	ZNF48
chr16	30546145	30546155	11	*	X07943	65988	30542779	30546194	3416	-	0	inside	38	ZNF747
chr16	30546145	30546155	11	*	X07943	79724	30535322	30546219	10898	-	0	inside	63	ZNF768
chr16	30569808	30569817	10	*	X07944	92595	30565085	30569642	4558	-	165	upstream	165	ZNF764
chr16	30569943	30569946	4	*	X07945	92595	30565085	30569642	4558	-	300	upstream	300	ZNF764
chr16	30669209	30669333	125	*	X07948	64319	30671243	30682131	10889	+	1909	upstream	1909	FBRS
chr16	30669346	30669386	41	*	X07949	64319	30671243	30682131	10889	+	1856	upstream	1856	FBRS
chr16	30709281	30709329	49	*	X07950	10847	30709914	30756517	46604	+	584	upstream	584	SRCAP
chr16	30709357	30710039	683	*	X07951	10847	30709914	30756517	46604	+	0	overlapStart	0	SRCAP
chr16	30709357	30710039	683	*	X07951	730183	30709025	30709810	786	-	0	overlapStart	0	LOC730183
chr16	30710217	30710403	187	*	X07952	730183	30709025	30709810	786	-	406	upstream	406	LOC730183
chr16	30773429	30773446	18	*	X07955	90835	30768744	30773565	4822	-	0	inside	118	CCDC189
chr16	30798482	30798679	198	*	X07959	23361	30789770	30798523	8754	-	0	overlapStart	0	ZNF629
chr16	30886434	30886635	202	*	X07962	100616231	30886587	30886644	58	-	0	overlapEnd	8	MIR4519
chr16	30886679	30886909	231	*	X07963	100616231	30886587	30886644	58	-	34	upstream	34	MIR4519
chr16	30934621	30934640	20	*	X07964	283932	30930640	30934590	3951	-	30	upstream	30	FBXL19-AS1
chr16	30934621	30934640	20	*	X07964	54620	30934392	30960104	25713	+	0	inside	228	FBXL19
chr16	30934676	30934692	17	*	X07965	283932	30930640	30934590	3951	-	85	upstream	85	FBXL19-AS1
chr16	30934676	30934692	17	*	X07965	54620	30934392	30960104	25713	+	0	inside	283	FBXL19
chr16	30968891	30969334	444	*	X07966	9739	30968615	30995981	27367	+	0	inside	275	SETD1A
chr16	31044649	31044826	178	*	X07967	6810	31044416	31051488	7073	+	0	inside	232	STX4
chr16	31084518	31084824	307	*	X07968	9726	31085743	31094833	9091	+	918	upstream	918	ZNF646
chr16	31085520	31085911	392	*	X07969	79759	31072164	31085641	13478	-	0	overlapStart	0	ZNF668
chr16	31085520	31085911	392	*	X07969	9726	31085743	31094833	9091	+	0	overlapStart	0	ZNF646
chr16	31119650	31119872	223	*	X07970	10295	31119615	31124112	4498	+	0	inside	34	BCKDK
chr16	31119914	31119969	56	*	X07971	10295	31119615	31124112	4498	+	0	inside	298	BCKDK
chr16	31191200	31191664	465	*	X07972	2521	31191431	31206192	14762	+	0	overlapStart	0	FUS
chr16	31519561	31519970	410	*	X07979	64755	31500796	31519740	18945	-	0	overlapStart	0	RUSF1
chr16	46655251	46655282	32	*	X07980	79801	46614468	46655311	40844	-	0	inside	28	SHCBP1
chr16	46864950	46864968	19	*	X07983	388272	46835959	46865074	29116	-	0	inside	105	C16orf87
chr16	46865022	46865183	162	*	X07984	388272	46835959	46865074	29116	-	0	overlapStart	0	C16orf87
chr16	47007556	47007578	23	*	X07985	10294	46989274	47007625	18352	-	0	inside	46	DNAJA2
chr16	48278157	48278505	349	*	X07986	83752	48278211	48387407	109197	+	0	overlapStart	0	LONP2
chr16	48644015	48644054	40	*	X07990	9683	48572637	48644120	71484	-	0	inside	65	N4BP1
chr16	53468377	53468420	44	*	X07994	5934	53468351	53525560	57210	+	0	inside	25	RBL2
chr16	53468432	53468442	11	*	X07995	5934	53468351	53525560	57210	+	0	inside	80	RBL2
chr16	56553809	56553835	27	*	X07997	583	56518259	56554008	35750	-	0	inside	172	BBS2
chr16	56965863	56965863	1	*	X07998	9709	56966002	56977793	11792	+	138	upstream	138	HERPUD1
chr16	56965961	56966315	355	*	X07999	9709	56966002	56977793	11792	+	0	overlapStart	0	HERPUD1
chr16	57220304	57220318	15	*	X08001	80011	57186378	57219976	33599	-	327	upstream	327	PSME3IP1
chr16	57220304	57220318	15	*	X08001	89970	57220241	57272947	52707	+	0	inside	62	RSPRY1
chr16	57220334	57220370	37	*	X08002	80011	57186378	57219976	33599	-	357	upstream	357	PSME3IP1
chr16	57220334	57220370	37	*	X08002	89970	57220241	57272947	52707	+	0	inside	92	RSPRY1
chr16	57318411	57318492	82	*	X08003	51090	57290009	57318584	28576	-	0	inside	91	PLLP
chr16	57481239	57481309	71	*	X08004	57017	57481337	57495187	13851	+	27	upstream	27	COQ9
chr16	57481239	57481309	71	*	X08004	57019	57462087	57481369	19283	-	0	inside	59	CIAPIN1
chr16	57481316	57481619	304	*	X08005	57017	57481337	57495187	13851	+	0	overlapStart	0	COQ9
chr16	57481316	57481619	304	*	X08005	57019	57462087	57481369	19283	-	0	overlapStart	0	CIAPIN1
chr16	57496591	57496728	138	*	X08006	5432	57496551	57505921	9371	+	0	inside	39	POLR2C
chr16	58035317	58035357	41	*	X08007	57567	58028573	58033762	5190	-	1554	upstream	1554	ZNF319
chr16	58035317	58035357	41	*	X08007	79650	58035277	58055527	20251	+	0	inside	39	USB1
chr16	58163165	58163339	175	*	X08010	29105	58147497	58163296	15800	-	0	overlapStart	0	CFAP20
chr16	58426221	58426465	245	*	X08011	64785	58426298	58440048	13751	+	0	overlapStart	0	GINS3
chr16	58549329	58549507	179	*	X08012	79918	58549383	58554431	5049	+	0	overlapStart	0	SETD6
chr16	58718575	58718713	139	*	X08013	55238	58700298	58718674	18377	-	0	overlapStart	0	SLC38A7
chr16	58768057	58768371	315	*	X08014	2806	58741035	58768246	27212	-	0	overlapStart	0	GOT2
chr16	66864791	66864880	90	*	X08015	8883	66836781	66864879	28099	-	0	overlapStart	0	NAE1
chr16	66914578	66914689	112	*	X08016	57546	66914383	66925002	10620	+	0	inside	194	PDP2
chr16	66968222	66968481	260	*	X08019	51647	66965958	66968326	2369	-	0	overlapStart	0	CIAO2B
chr16	66968222	66968481	260	*	X08019	8824	66968347	66978994	10648	+	0	overlapStart	0	CES2
chr16	67063051	67063056	6	*	X08020	865	67063050	67134958	71909	+	0	inside	0	CBFB
chr16	67063134	67063173	40	*	X08021	865	67063050	67134958	71909	+	0	inside	83	CBFB
chr16	67063185	67063206	22	*	X08022	865	67063050	67134958	71909	+	0	inside	134	CBFB
chr16	67063248	67063276	29	*	X08023	865	67063050	67134958	71909	+	0	inside	197	CBFB
chr16	67063292	67063328	37	*	X08024	865	67063050	67134958	71909	+	0	inside	241	CBFB
chr16	67143832	67143935	104	*	X08025	80262	67143866	67182442	38577	+	0	overlapStart	0	C16orf70
chr16	67225885	67225906	22	*	X08026	1874	67226068	67232821	6754	+	161	upstream	161	E2F4
chr16	67225885	67225906	22	*	X08026	283849	67213333	67224107	10775	-	1777	upstream	1777	EXOC3L1
chr16	67226106	67226113	8	*	X08027	1874	67226068	67232821	6754	+	0	inside	37	E2F4
chr16	67226106	67226113	8	*	X08027	283849	67213333	67224107	10775	-	1998	upstream	1998	EXOC3L1
chr16	67261004	67261059	56	*	X08028	26231	67241042	67260901	19860	-	102	upstream	102	LRRC29
chr16	67261004	67261059	56	*	X08028	29100	67261016	67263182	2167	+	0	overlapStart	0	TMEM208
chr16	67465175	67465192	18	*	X08029	3291	67465036	67471454	6419	+	0	inside	138	HSD11B2
chr16	67465206	67465249	44	*	X08030	3291	67465036	67471454	6419	+	0	inside	169	HSD11B2
chr16	67465311	67465432	122	*	X08031	3291	67465036	67471454	6419	+	0	inside	274	HSD11B2
chr16	67514884	67515125	242	*	X08033	9114	67471917	67515089	43173	-	0	overlapStart	0	ATP6V0D1
chr16	67596112	67596137	26	*	X08034	10664	67596310	67673088	76779	+	172	upstream	172	CTCF
chr16	67596174	67596251	78	*	X08035	10664	67596310	67673088	76779	+	58	upstream	58	CTCF
chr16	67596286	67596307	22	*	X08036	10664	67596310	67673088	76779	+	2	upstream	2	CTCF
chr16	67596421	67596449	29	*	X08037	10664	67596310	67673088	76779	+	0	inside	110	CTCF
chr16	67596536	67596566	31	*	X08038	10664	67596310	67673088	76779	+	0	inside	225	CTCF
chr16	67596600	67596725	126	*	X08039	10664	67596310	67673088	76779	+	0	inside	289	CTCF
chr16	67840441	67840484	44	*	X08040	55815	67840977	67861971	20995	+	492	upstream	492	TSNAXIP1
chr16	67840441	67840484	44	*	X08040	57610	67757005	67840555	83551	-	0	inside	70	RANBP10
chr16	67840708	67840716	9	*	X08041	55815	67840977	67861971	20995	+	260	upstream	260	TSNAXIP1
chr16	67840708	67840716	9	*	X08041	57610	67757005	67840555	83551	-	152	upstream	152	RANBP10
chr16	67840876	67840895	20	*	X08042	55815	67840977	67861971	20995	+	81	upstream	81	TSNAXIP1
chr16	67840876	67840895	20	*	X08042	57610	67757005	67840555	83551	-	320	upstream	320	RANBP10
chr16	67876135	67876219	85	*	X08043	57215	67876213	67878098	1886	+	0	overlapStart	0	THAP11
chr16	67876231	67876254	24	*	X08044	57215	67876213	67878098	1886	+	0	inside	17	THAP11
chr16	67876280	67876298	19	*	X08045	57215	67876213	67878098	1886	+	0	inside	66	THAP11
chr16	67876347	67876527	181	*	X08046	57215	67876213	67878098	1886	+	0	inside	133	THAP11
chr16	67906784	67907211	428	*	X08047	23644	67906926	67918417	11492	+	0	overlapStart	0	EDC4
chr16	68056980	68057278	299	*	X08048	54920	68056847	68113226	56380	+	0	inside	132	DUS2
chr16	68279037	68279043	7	*	X08050	23659	68279247	68294961	15715	+	203	upstream	203	PLA2G15
chr16	68279292	68279467	176	*	X08051	23659	68279247	68294961	15715	+	0	inside	44	PLA2G15
chr16	68344727	68344772	46	*	X08052	54496	68344877	68391169	46293	+	104	upstream	104	PRMT7
chr16	68344727	68344772	46	*	X08052	84138	68334518	68344868	10351	-	0	inside	95	SLC7A6OS
chr16	68344784	68344934	151	*	X08053	54496	68344877	68391169	46293	+	0	overlapStart	0	PRMT7
chr16	68344784	68344934	151	*	X08053	84138	68334518	68344868	10351	-	0	overlapStart	0	SLC7A6OS
chr16	68344986	68345029	44	*	X08054	54496	68344877	68391169	46293	+	0	inside	108	PRMT7
chr16	68344986	68345029	44	*	X08054	84138	68334518	68344868	10351	-	117	upstream	117	SLC7A6OS
chr16	68771126	68771276	151	*	X08057	999	68771195	68869444	98250	+	0	overlapStart	0	CDH1
chr16	68771291	68771351	61	*	X08058	999	68771195	68869444	98250	+	0	inside	95	CDH1
chr16	68877427	68877656	230	*	X08060	79613	68877509	69119085	241577	+	0	overlapStart	0	TANGO6
chr16	69166353	69166672	320	*	X08061	54921	69151912	69166493	14582	-	0	overlapStart	0	CHTF8
chr16	69166353	69166672	320	*	X08061	84916	69166499	69202937	36439	+	0	overlapStart	0	UTP4
chr16	69221042	69221090	49	*	X08062	6645	69221050	69342955	121906	+	0	overlapStart	0	SNTB2
chr16	69345210	69345388	179	*	X08063	27183	69345287	69358946	13660	+	0	overlapStart	0	VPS4A
chr16	69373332	69373567	236	*	X08064	51388	69373415	69377013	3599	+	0	overlapStart	0	NIP7
chr16	69373332	69373567	236	*	X08064	84342	69362524	69373526	11003	-	0	overlapStart	0	COG8
chr16	69373615	69373719	105	*	X08065	51388	69373415	69377013	3599	+	0	inside	199	NIP7
chr16	69373615	69373719	105	*	X08065	84342	69362524	69373526	11003	-	88	upstream	88	COG8
chr16	69373741	69373758	18	*	X08066	84342	69362524	69373526	11003	-	214	upstream	214	COG8
chr16	69419746	69420055	310	*	X08067	7014	69389464	69419891	30428	-	0	overlapStart	0	TERF2
chr16	69599887	69599991	105	*	X08068	100302119	69599711	69599771	61	-	115	upstream	115	MIR1538
chr16	69599887	69599991	105	*	X08068	10725	69599869	69738569	138701	+	0	inside	17	NFAT5
chr16	69599522	69599601	80	*	X08069	10725	69599869	69738569	138701	+	267	upstream	267	NFAT5
chr16	69788668	69788767	100	*	X08070	28987	69775757	69788871	13115	-	0	inside	103	NOB1
chr16	69788825	69788838	14	*	X08071	28987	69775757	69788871	13115	-	0	inside	32	NOB1
chr16	70285626	70285638	13	*	X08072	118460	70284134	70285833	1700	-	0	inside	194	EXOSC6
chr16	70285655	70285922	268	*	X08073	118460	70284134	70285833	1700	-	0	overlapStart	0	EXOSC6
chr16	70323171	70323249	79	*	X08074	11269	70323670	70367735	44066	+	420	upstream	420	DDX19B
chr16	70323171	70323249	79	*	X08074	16	70286297	70323412	37116	-	0	inside	162	AARS1
chr16	70323298	70323428	131	*	X08075	11269	70323670	70367735	44066	+	241	upstream	241	DDX19B
chr16	70323298	70323428	131	*	X08075	16	70286297	70323412	37116	-	0	overlapStart	0	AARS1
chr16	70380714	70380892	179	*	X08076	100506083	70349543	70380650	31108	-	63	upstream	63	LOC100506083
chr16	70472864	70472920	57	*	X08077	6483	70413338	70472991	59654	-	0	inside	70	ST3GAL2
chr16	70719859	70719929	71	*	X08078	92154	70695107	70719954	24848	-	0	inside	24	MTSS2
chr16	70719943	70719960	18	*	X08079	92154	70695107	70719954	24848	-	0	overlapStart	0	MTSS2
chr16	70834934	70835084	151	*	X08080	55697	70721342	70835061	113720	-	0	overlapStart	0	VAC14
chr16	71323115	71323330	216	*	X08081	55783	71316203	71323513	7311	-	0	inside	182	CMTR2
chr16	71660001	71660042	42	*	X08083	91862	71660056	71675868	15813	+	13	upstream	13	MARVELD3
chr16	71842701	71843083	383	*	X08084	164	71762905	71842976	80072	-	0	overlapStart	0	AP1G1
chr16	71879906	71879914	9	*	X08085	342371	71879894	71891236	11343	+	0	inside	11	ATXN1L
chr16	71917952	71918196	245	*	X08086	55565	71893583	71918093	24511	-	0	overlapStart	0	ZNF821
chr16	72042617	72042743	127	*	X08089	1723	72042643	72059316	16674	+	0	overlapStart	0	DHODH
chr16	74330643	74330898	256	*	X08091	5713	74330673	74340186	9514	+	0	overlapStart	0	PSMD7
chr16	74401959	74401982	24	*	X08092	283922	74366304	74402153	35850	-	0	inside	170	LOC283922
chr16	74402004	74402044	41	*	X08093	283922	74366304	74402153	35850	-	0	inside	108	LOC283922
chr16	74640772	74641065	294	*	X08096	2734	74481326	74641042	159717	-	0	overlapStart	0	GLG1
chr16	74734508	74734655	148	*	X08097	197259	74705753	74734789	29037	-	0	inside	133	MLKL
chr16	75182329	75182645	317	*	X08098	162239	75182421	75206132	23712	+	0	overlapStart	0	ZFP1
chr16	75466869	75467546	678	*	X08102	10428	75327608	75467387	139780	-	0	overlapStart	0	CFDP1
chr16	75467799	75467830	32	*	X08103	10428	75327608	75467387	139780	-	411	upstream	411	CFDP1
chr16	75498717	75498795	79	*	X08105	124491	75477142	75498584	21443	-	132	upstream	132	TMEM170A
chr16	75681393	75681654	262	*	X08106	54386	75681635	75691341	9707	+	0	overlapStart	0	TERF2IP
chr16	75681761	75681857	97	*	X08107	54386	75681635	75691341	9707	+	0	inside	125	TERF2IP
chr16	75682345	75682463	119	*	X08108	3735	75661622	75682541	20920	-	0	inside	77	KARS1
chr16	75682516	75682544	29	*	X08109	3735	75661622	75682541	20920	-	0	overlapStart	0	KARS1
chr16	75682562	75682597	36	*	X08110	3735	75661622	75682541	20920	-	20	upstream	20	KARS1
chr16	78133494	78133659	166	*	X08111	51741	78133327	79246564	1113238	+	0	inside	166	WWOX
chr16	80574744	80574790	47	*	X08112	83657	80574854	80584541	9688	+	63	upstream	63	DYNLRB2
chr16	80574916	80574973	58	*	X08113	83657	80574854	80584541	9688	+	0	inside	61	DYNLRB2
chr16	81040349	81040689	341	*	X08114	55839	81040103	81066709	26607	+	0	inside	245	CENPN
chr16	81040349	81040689	341	*	X08114	56942	81009699	81040502	30804	-	0	overlapStart	0	CMC2
chr16	81040739	81040847	109	*	X08115	56942	81009699	81040502	30804	-	236	upstream	236	CMC2
chr16	81478566	81478659	94	*	X08116	80790	81478775	81745367	266593	+	115	upstream	115	CMIP
chr16	82203573	82203984	412	*	X08117	10200	82181767	82203829	22063	-	0	overlapStart	0	MPHOSPH6
chr16	84150273	84150313	41	*	X08118	8720	84087369	84150517	63149	-	0	inside	203	MBTPS1
chr16	84150422	84150465	44	*	X08119	8720	84087369	84150517	63149	-	0	inside	51	MBTPS1
chr16	84150519	84150615	97	*	X08120	8720	84087369	84150517	63149	-	1	upstream	1	MBTPS1
chr16	84178073	84178195	123	*	X08121	123872	84178865	84211524	32660	+	669	upstream	669	DNAAF1
chr16	84220661	84220703	43	*	X08122	9013	84211453	84220676	9224	-	0	overlapStart	0	TAF1C
chr16	84401981	84401992	12	*	X08123	9914	84402133	84497793	95661	+	140	upstream	140	ATP2C2
chr16	84733399	84733415	17	*	X08124	9100	84733555	84813527	79973	+	139	upstream	139	USP10
chr16	84733463	84733499	37	*	X08125	9100	84733555	84813527	79973	+	55	upstream	55	USP10
chr16	84733520	84733537	18	*	X08126	9100	84733555	84813527	79973	+	17	upstream	17	USP10
chr16	84733599	84733939	341	*	X08127	9100	84733555	84813527	79973	+	0	inside	43	USP10
chr16	85045067	85045293	227	*	X08128	55625	85008067	85045141	37075	-	0	overlapStart	0	ZDHHC7
chr16	85061175	85061186	12	*	X08129	9764	85061375	85127828	66454	+	188	upstream	188	KIAA0513
chr16	85061204	85061218	15	*	X08130	9764	85061375	85127828	66454	+	156	upstream	156	KIAA0513
chr16	85833077	85833298	222	*	X08137	10328	85812231	85833148	20918	-	0	overlapStart	0	EMC8
